Player,AllStar,Season,age,Team,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
Tracy McGrady,1,2004,25.0,HOU,NBA,SF,78.0,78.0,40.8,9.2,21.3,0.431,1.8,5.6,0.326,7.3,15.7,0.468,0.473,5.5,7.1,0.774,0.9,5.3,6.2,5.7,0.7,2.6,2.1,25.7
Tracy McGrady,1,2005,26.0,HOU,NBA,SF,47.0,47.0,37.1,8.7,21.5,0.406,1.6,5.0,0.312,7.2,16.5,0.434,0.442,5.4,7.2,0.747,1.0,5.6,6.5,4.8,0.9,2.6,1.9,24.4
Tracy McGrady,1,2006,27.0,HOU,NBA,SG,71.0,71.0,35.8,9.0,20.8,0.431,1.8,5.4,0.331,7.2,15.5,0.466,0.474,4.9,6.9,0.7070000000000001,0.8,4.5,5.3,6.5,0.5,3.0,1.9,24.6
Tracy McGrady,0,2007,28.0,HOU,NBA,SG,66.0,62.0,37.0,8.3,19.8,0.419,1.3,4.5,0.292,7.0,15.3,0.457,0.452,3.7,5.4,0.684,0.6,4.5,5.1,5.9,0.5,2.4,1.4,21.6
Tracy McGrady,0,2008,29.0,HOU,NBA,SG,35.0,35.0,33.7,5.4,13.9,0.388,1.3,3.3,0.376,4.1,10.5,0.391,0.433,3.6,4.5,0.8009999999999999,0.6,3.8,4.4,5.0,0.4,2.0,1.1,15.6
Tracy McGrady,0,2009,30.0,TOT,NBA,SG,30.0,24.0,22.4,3.0,7.8,0.387,0.5,2.1,0.25,2.5,5.7,0.439,0.421,1.6,2.1,0.746,0.7,2.4,3.1,3.3,0.5,1.5,1.3,8.2
Tracy McGrady,0,2009,30.0,HOU,NBA,SG,6.0,0.0,7.7,1.2,3.2,0.368,0.2,0.3,0.5,1.0,2.8,0.353,0.395,0.7,1.0,0.667,0.0,0.8,0.8,1.0,0.3,0.2,0.3,3.2
Tracy McGrady,0,2009,30.0,NYK,NBA,SG,24.0,24.0,26.1,3.5,9.0,0.389,0.6,2.6,0.242,2.9,6.4,0.448,0.424,1.8,2.4,0.754,0.9,2.8,3.7,3.9,0.5,1.8,1.6,9.4
Tracy McGrady,0,2010,31.0,DET,NBA,SG,72.0,39.0,23.4,3.2,7.1,0.442,0.4,1.2,0.341,2.7,5.9,0.462,0.471,1.3,1.8,0.698,0.7,2.8,3.5,3.5,0.5,1.4,1.4,8.0
Tracy McGrady,0,2011,32.0,ATL,NBA,SF,52.0,0.0,16.1,1.9,4.4,0.4370000000000001,0.3,0.6,0.455,1.7,3.8,0.434,0.47,1.1,1.6,0.675,0.4,2.5,3.0,2.1,0.3,1.0,0.7,5.3
Gil McGregor,0,1971,22.0,CIN,NBA,PF,42.0,,12.7,1.6,4.3,0.363,,,,,,,,0.9,1.3,0.696,,,3.5,0.4,,,2.9,4.1
Elton McGriff,0,1967,25.0,DLC,ABA,C,20.0,,18.5,2.5,4.5,0.551,0.0,0.0,,2.5,4.5,0.551,0.551,1.7,3.1,0.532,,,5.7,0.1,,1.1,3.3,6.6
Elton McGriff,0,1968,26.0,TOT,ABA,C,36.0,,13.8,2.1,4.8,0.439,0.0,0.0,0.0,2.1,4.7,0.441,0.439,1.6,2.5,0.633,1.7,2.3,4.0,0.2,,0.9,2.4,5.8
Elton McGriff,0,1968,26.0,DLC,ABA,C,24.0,,15.7,2.8,6.1,0.452,0.0,0.0,0.0,2.8,6.0,0.455,0.452,1.8,2.9,0.6,1.8,2.8,4.6,0.3,,1.0,2.6,7.3
Elton McGriff,0,1968,26.0,NOB,ABA,C,3.0,,3.7,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,0.0,0.0,,1.3,0.0,1.3,0.0,,0.3,0.7,1.3
Elton McGriff,0,1968,26.0,KEN,ABA,C,9.0,,11.9,0.8,2.2,0.35,0.0,0.0,,0.8,2.2,0.35,0.35,1.7,2.2,0.75,1.4,1.9,3.3,0.2,,0.8,2.2,3.2
Alfred McGuire,0,1951,23.0,NYK,NBA,PG,59.0,,13.4,1.2,2.8,0.431,,,,,,,,1.1,2.1,0.525,,,2.1,1.8,,,2.3,3.5
Alfred McGuire,0,1952,24.0,NYK,NBA,PG,58.0,,21.2,1.9,4.9,0.39,,,,,,,,2.2,3.5,0.637,,,2.9,2.5,,,3.6,6.1
Alfred McGuire,0,1953,25.0,NYK,NBA,PG,64.0,,13.3,0.9,2.8,0.328,,,,,,,,0.9,2.1,0.436,,,1.9,1.6,,,2.3,2.7
Alfred McGuire,0,1954,26.0,BLB,NBA,PG,10.0,,9.8,0.9,3.2,0.281,,,,,,,,0.5,0.7,0.7140000000000001,,,0.9,0.8,,,1.5,2.3
Allie McGuire,0,1973,22.0,NYK,NBA,SG,2.0,,5.0,1.0,2.0,0.5,,,,,,,,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,,1.0,2.0
Dick McGuire,0,1949,24.0,NYK,NBA,PG,68.0,,,2.8,8.3,0.337,,,,,,,,3.0,4.6,0.652,,,,5.7,,,2.4,8.6
Dick McGuire,1,1950,25.0,NYK,NBA,PG,64.0,,,2.8,7.5,0.371,,,,,,,,2.8,4.3,0.649,,,5.2,6.3,,,2.4,8.4
Dick McGuire,1,1951,26.0,NYK,NBA,PG,64.0,,31.5,3.2,7.4,0.43,,,,,,,,2.9,4.5,0.631,,,5.2,6.1,,,2.8,9.2
Dick McGuire,0,1952,27.0,NYK,NBA,PG,61.0,,29.2,2.3,6.1,0.381,,,,,,,,2.5,4.4,0.569,,,4.6,4.9,,,2.8,7.2
Dick McGuire,1,1953,28.0,NYK,NBA,PG,68.0,,34.5,3.0,7.3,0.408,,,,,,,,3.2,5.1,0.638,,,4.6,5.2,,,2.9,9.1
Dick McGuire,1,1954,29.0,NYK,NBA,PG,71.0,,32.5,3.2,8.2,0.389,,,,,,,,2.7,4.3,0.644,,,4.5,7.6,,,2.0,9.1
Dick McGuire,1,1955,30.0,NYK,NBA,PG,62.0,,27.2,2.5,7.1,0.34700000000000003,,,,,,,,2.0,3.1,0.627,,,3.5,5.8,,,2.4,6.9
Dick McGuire,0,1956,31.0,NYK,NBA,PG,72.0,,16.5,1.9,5.1,0.383,,,,,,,,1.5,2.3,0.644,,,2.0,3.1,,,1.4,5.3
Dick McGuire,1,1957,32.0,DET,NBA,PG,69.0,,33.5,2.9,7.9,0.373,,,,,,,,2.2,3.3,0.667,,,4.2,6.6,,,2.6,8.1
Dick McGuire,1,1958,33.0,DET,NBA,PG,71.0,,29.1,3.3,7.6,0.4270000000000001,,,,,,,,2.7,3.6,0.74,,,4.0,6.2,,,2.1,9.2
Dick McGuire,0,1959,34.0,DET,NBA,PG,68.0,,21.6,2.6,5.9,0.445,,,,,,,,1.8,3.0,0.617,,,3.9,5.3,,,1.6,7.1
Dominic McGuire,0,2007,22.0,WAS,NBA,SG,70.0,1.0,9.9,0.6,1.5,0.379,0.0,0.1,0.16699999999999998,0.5,1.4,0.392,0.383,0.2,0.5,0.438,0.8,1.2,2.0,0.6,0.4,0.6,1.1,1.3
Dominic McGuire,0,2008,23.0,WAS,NBA,SF,79.0,57.0,26.2,1.8,4.1,0.4320000000000001,0.0,0.1,0.5,1.7,4.1,0.431,0.435,0.9,1.3,0.725,1.4,4.0,5.4,2.5,0.9,1.2,1.9,4.5
Dominic McGuire,0,2009,24.0,TOT,NBA,SF,51.0,2.0,6.0,0.4,1.0,0.365,0.0,0.0,,0.4,1.0,0.365,0.365,0.0,0.1,0.0,0.5,1.1,1.5,0.2,0.1,0.3,0.7,0.7
Dominic McGuire,0,2009,24.0,WAS,NBA,SF,41.0,0.0,5.9,0.4,1.0,0.375,0.0,0.0,,0.4,1.0,0.375,0.375,0.0,0.1,0.0,0.4,1.1,1.5,0.2,0.1,0.2,0.8,0.7
Dominic McGuire,0,2009,24.0,SAC,NBA,SF,10.0,2.0,6.7,0.4,1.2,0.333,0.0,0.0,,0.4,1.2,0.333,0.333,0.0,0.2,0.0,0.6,1.2,1.8,0.3,0.1,0.7,0.3,0.8
Dominic McGuire,0,2010,25.0,CHA,NBA,SF,52.0,8.0,14.6,1.4,3.5,0.396,0.0,0.0,0.0,1.4,3.5,0.4,0.396,0.6,0.8,0.769,1.2,2.6,3.8,0.8,0.6,0.5,1.8,3.3
Dominic McGuire,0,2011,26.0,GSW,NBA,PF,64.0,6.0,17.6,1.5,3.3,0.448,0.0,0.1,0.0,1.5,3.2,0.456,0.448,0.6,0.8,0.736,1.1,2.7,3.8,1.7,0.6,0.9,1.6,3.5
Dominic McGuire,0,2012,27.0,TOT,NBA,SF,26.0,10.0,14.9,0.9,2.2,0.429,0.0,0.0,,0.9,2.2,0.429,0.429,0.1,0.4,0.3,0.7,2.3,3.0,0.8,0.4,0.5,1.5,2.0
Dominic McGuire,0,2012,27.0,TOR,NBA,SF,15.0,9.0,15.3,1.0,2.1,0.469,0.0,0.0,,1.0,2.1,0.469,0.469,0.1,0.4,0.333,0.7,2.5,3.2,0.7,0.5,0.5,1.7,2.1
Dominic McGuire,0,2012,27.0,NOH,NBA,SF,9.0,0.0,16.1,1.0,2.3,0.429,0.0,0.0,,1.0,2.3,0.429,0.429,0.1,0.2,0.5,0.8,2.3,3.1,1.0,0.3,0.6,1.4,2.1
Dominic McGuire,0,2012,27.0,IND,NBA,SF,2.0,1.0,6.0,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0
Kevin McHale,0,1980,23.0,BOS,NBA,PF,82.0,1.0,20.1,4.3,8.1,0.5329999999999999,0.0,0.0,0.0,4.3,8.1,0.535,0.5329999999999999,1.3,1.9,0.679,1.9,2.5,4.4,0.7,1.8,1.3,3.2,10.0
Kevin McHale,0,1981,24.0,BOS,NBA,PF,82.0,33.0,28.4,5.7,10.7,0.531,0.0,0.0,,5.7,10.7,0.531,0.531,2.3,3.0,0.754,2.3,4.5,6.8,1.1,2.3,1.7,3.2,13.6
Kevin McHale,0,1982,25.0,BOS,NBA,PF,82.0,13.0,28.6,5.9,10.9,0.541,0.0,0.0,0.0,5.9,10.9,0.541,0.541,2.4,3.3,0.7170000000000001,2.6,4.1,6.7,1.3,2.3,1.9,2.9,14.1
Kevin McHale,1,1983,26.0,BOS,NBA,PF,82.0,10.0,31.4,7.2,12.9,0.556,0.0,0.0,0.333,7.1,12.8,0.557,0.557,4.1,5.4,0.765,2.5,4.9,7.4,1.3,1.5,1.8,3.0,18.4
Kevin McHale,0,1984,27.0,BOS,NBA,PF,79.0,31.0,33.6,7.7,13.4,0.57,0.0,0.1,0.0,7.7,13.4,0.573,0.57,4.5,5.9,0.76,2.9,6.1,9.0,1.8,1.5,2.0,3.0,19.8
Kevin McHale,1,1985,28.0,BOS,NBA,PF,68.0,62.0,35.3,8.3,14.4,0.574,0.0,0.0,,8.3,14.4,0.574,0.574,4.8,6.2,0.7759999999999999,2.5,5.6,8.1,2.7,2.0,2.2,2.8,21.3
Kevin McHale,1,1986,29.0,BOS,NBA,PF,77.0,77.0,39.7,10.3,17.0,0.604,0.0,0.1,0.0,10.3,16.9,0.606,0.604,5.6,6.6,0.836,3.2,6.7,9.9,2.6,2.2,2.6,3.1,26.1
Kevin McHale,1,1987,30.0,BOS,NBA,PF,64.0,63.0,37.3,8.6,14.2,0.604,0.0,0.0,,8.6,14.2,0.604,0.604,5.4,6.8,0.797,2.5,5.9,8.4,2.7,1.4,2.2,2.8,22.6
Kevin McHale,1,1988,31.0,BOS,NBA,PF,78.0,74.0,36.9,8.5,15.5,0.546,0.0,0.1,0.0,8.5,15.5,0.5479999999999999,0.546,5.6,6.8,0.818,2.9,5.3,8.2,2.2,1.2,2.5,2.9,22.5
Kevin McHale,1,1989,32.0,BOS,NBA,PF,82.0,25.0,33.2,7.9,14.4,0.5489999999999999,0.3,0.8,0.333,7.6,13.6,0.562,0.5579999999999999,4.8,5.4,0.893,2.5,5.8,8.3,2.1,1.9,2.2,3.0,20.9
Kevin McHale,1,1990,33.0,BOS,NBA,PF,68.0,10.0,30.4,7.4,13.4,0.5529999999999999,0.2,0.5,0.405,7.2,12.9,0.5589999999999999,0.561,3.4,4.0,0.8290000000000001,2.1,4.9,7.1,1.9,2.1,2.1,2.9,18.4
Kevin McHale,0,1991,34.0,BOS,NBA,PF,56.0,1.0,25.0,5.8,11.3,0.509,0.0,0.2,0.0,5.8,11.1,0.52,0.509,2.4,2.9,0.8220000000000001,2.1,3.8,5.9,1.5,1.1,1.5,2.0,13.9
Kevin McHale,0,1992,35.0,BOS,NBA,PF,71.0,0.0,23.3,4.2,9.1,0.459,0.0,0.3,0.111,4.2,8.9,0.469,0.461,2.3,2.7,0.841,1.3,3.7,5.0,1.0,0.8,1.3,1.8,10.7
Maurice McHartley,0,1967,25.0,DLC,ABA,PG,58.0,,37.5,5.7,14.2,0.4,0.1,0.3,0.17600000000000002,5.6,13.9,0.405,0.402,3.9,5.6,0.6940000000000001,,,4.7,4.0,,4.2,3.7,15.3
Maurice McHartley,0,1968,26.0,TOT,ABA,PG-SG,76.0,,28.3,5.1,12.7,0.405,0.1,0.4,0.222,5.1,12.3,0.411,0.409,3.5,4.4,0.795,0.9,1.9,2.8,3.5,,3.5,3.3,13.8
Maurice McHartley,0,1968,26.0,NYA,ABA,SG,24.0,,26.9,4.5,11.1,0.402,0.0,0.2,0.0,4.5,10.9,0.408,0.402,3.5,4.5,0.7759999999999999,1.1,2.0,3.2,3.2,,3.3,3.6,12.4
Maurice McHartley,0,1968,26.0,MMF,ABA,PG,52.0,,28.9,5.4,13.4,0.407,0.1,0.4,0.261,5.3,12.9,0.412,0.411,3.5,4.3,0.804,0.7,1.9,2.6,3.7,,3.6,3.2,14.5
Maurice McHartley,0,1969,27.0,TOT,ABA,SG-PG,55.0,,18.0,2.8,7.1,0.399,0.1,0.7,0.16699999999999998,2.7,6.4,0.423,0.407,1.8,2.4,0.754,0.8,1.3,2.1,2.6,,2.7,2.9,7.5
Maurice McHartley,0,1969,27.0,MMF,ABA,PG,11.0,,29.0,3.8,10.7,0.35600000000000004,0.0,0.3,0.0,3.8,10.5,0.365,0.35600000000000004,2.5,3.4,0.73,1.0,1.9,2.9,4.1,,4.2,4.6,10.1
Maurice McHartley,0,1969,27.0,PTP,ABA,SG,17.0,,22.4,3.4,7.8,0.4320000000000001,0.1,0.3,0.4,3.2,7.5,0.433,0.439,2.4,3.1,0.769,0.9,1.4,2.3,3.2,,3.5,2.8,9.2
Maurice McHartley,0,1969,27.0,DLC,ABA,SG,27.0,,10.9,2.1,5.1,0.406,0.1,1.0,0.14300000000000002,1.9,4.1,0.473,0.42,1.1,1.5,0.7559999999999999,0.6,1.1,1.6,1.6,,1.6,2.2,5.4
Jim McIlvaine,0,1994,22.0,WSB,NBA,C,55.0,0.0,9.7,0.6,1.3,0.479,0.0,0.0,,0.6,1.3,0.479,0.479,0.5,0.7,0.6829999999999999,0.7,1.2,1.9,0.2,1.1,0.3,1.7,1.7
Jim McIlvaine,0,1995,23.0,WSB,NBA,C,80.0,6.0,14.9,0.8,1.8,0.428,0.0,0.0,,0.8,1.8,0.428,0.428,0.7,1.3,0.552,0.8,2.1,2.9,0.1,2.1,0.5,2.1,2.3
Jim McIlvaine,0,1996,24.0,SEA,NBA,C,82.0,79.0,18.0,1.6,3.4,0.471,0.0,0.1,0.14300000000000002,1.6,3.3,0.48,0.473,0.6,1.3,0.495,1.6,2.4,4.0,0.3,2.0,0.8,3.0,3.8
Jim McIlvaine,0,1997,25.0,SEA,NBA,C,78.0,72.0,15.5,1.3,2.9,0.453,0.0,0.0,0.0,1.3,2.8,0.459,0.453,0.6,1.0,0.556,1.2,2.1,3.3,0.2,1.8,0.7,3.1,3.2
Jim McIlvaine,0,1998,26.0,NJN,NBA,C,22.0,1.0,12.2,1.0,2.3,0.431,0.0,0.0,,1.0,2.3,0.431,0.431,0.2,0.3,0.667,1.4,1.0,2.5,0.1,1.5,0.6,2.7,2.2
Jim McIlvaine,0,1999,27.0,NJN,NBA,C,66.0,53.0,15.9,1.0,2.3,0.416,0.0,0.0,,1.0,2.3,0.416,0.416,0.4,0.8,0.518,1.6,1.9,3.5,0.5,1.8,0.6,3.1,2.4
Jim McIlvaine,0,2000,28.0,NJN,NBA,C,18.0,3.0,10.7,0.6,1.6,0.35700000000000004,0.0,0.0,,0.6,1.6,0.35700000000000004,0.35700000000000004,0.4,0.7,0.667,0.4,1.5,1.9,0.2,0.8,0.5,1.9,1.6
Jeff McInnis,0,1996,22.0,DEN,NBA,PG,13.0,0.0,9.0,1.8,3.8,0.469,0.9,2.0,0.462,0.8,1.8,0.478,0.5920000000000001,0.5,0.8,0.7,0.2,0.3,0.5,1.4,0.1,1.0,1.2,5.0
Jeff McInnis,0,1998,24.0,WAS,NBA,PG,35.0,6.0,12.2,1.4,3.8,0.373,0.3,1.0,0.257,1.2,2.8,0.414,0.407,0.6,0.8,0.75,0.3,0.3,0.6,2.1,0.0,0.9,1.0,3.7
Jeff McInnis,0,1999,25.0,LAC,NBA,PG,25.0,10.0,23.9,3.2,7.4,0.43,0.3,0.8,0.333,2.9,6.6,0.442,0.449,0.5,0.7,0.765,0.7,2.2,2.9,3.6,0.1,1.1,2.2,7.2
Jeff McInnis,0,2000,26.0,LAC,NBA,PG,81.0,81.0,35.0,5.3,11.5,0.463,0.6,1.8,0.361,4.7,9.7,0.482,0.491,1.6,2.0,0.807,0.5,2.2,2.7,5.5,0.1,1.4,2.5,12.9
Jeff McInnis,0,2001,27.0,LAC,NBA,PG,81.0,80.0,37.4,5.7,13.8,0.413,0.9,2.9,0.321,4.8,11.0,0.4370000000000001,0.446,2.3,2.7,0.836,0.6,2.1,2.6,6.2,0.1,1.8,2.5,14.6
Jeff McInnis,0,2002,28.0,POR,NBA,PG,75.0,1.0,17.5,2.5,5.6,0.444,0.1,0.5,0.171,2.4,5.2,0.469,0.452,0.7,0.9,0.746,0.3,1.0,1.3,2.3,0.0,1.0,1.6,5.8
Jeff McInnis,0,2003,29.0,TOT,NBA,SG-PG,70.0,57.0,33.8,4.8,10.7,0.447,0.7,1.8,0.362,4.1,8.9,0.465,0.478,1.6,2.0,0.797,0.5,2.0,2.5,6.1,0.1,1.7,2.3,11.8
Jeff McInnis,0,2003,29.0,POR,NBA,SG,39.0,26.0,32.5,5.0,10.7,0.471,0.4,1.2,0.319,4.6,9.5,0.491,0.489,1.5,1.9,0.763,0.4,2.0,2.4,5.0,0.1,1.6,2.4,11.9
Jeff McInnis,0,2003,29.0,CLE,NBA,PG,31.0,31.0,35.4,4.5,10.7,0.417,1.0,2.6,0.388,3.5,8.1,0.426,0.464,1.8,2.2,0.836,0.5,2.1,2.6,7.5,0.1,1.9,2.2,11.7
Jeff McInnis,0,2004,30.0,CLE,NBA,PG,76.0,69.0,34.9,5.0,12.0,0.412,1.2,3.5,0.345,3.8,8.6,0.439,0.462,1.7,2.1,0.813,0.4,1.6,2.1,5.1,0.0,1.5,2.3,12.8
Jeff McInnis,0,2005,31.0,NJN,NBA,SG,28.0,1.0,17.4,2.3,5.1,0.441,0.1,0.6,0.188,2.1,4.5,0.472,0.451,0.7,1.0,0.69,0.4,1.4,1.8,1.9,0.1,1.0,1.3,5.3
Jeff McInnis,0,2006,32.0,CHA,NBA,PG,38.0,3.0,18.5,1.9,4.8,0.392,0.0,0.2,0.125,1.8,4.6,0.405,0.395,0.6,0.8,0.688,0.4,1.3,1.6,3.3,0.0,1.1,1.9,4.3
Jeff McInnis,0,2007,33.0,CHA,NBA,PG,54.0,26.0,26.1,2.0,4.6,0.434,0.1,0.4,0.158,1.9,4.3,0.457,0.44,0.4,0.6,0.767,0.3,1.5,1.8,4.1,0.1,1.4,2.2,4.5
Kenny McIntosh,0,1971,23.0,CHI,NBA,SF,43.0,,9.4,1.3,3.9,0.339,,,,,,,,0.5,1.0,0.477,,,2.1,0.4,,,1.0,3.1
Kenny McIntosh,0,1972,24.0,TOT,NBA,SF,59.0,,19.3,1.9,5.8,0.337,,,,,,,,0.7,1.1,0.597,,,3.9,0.9,,,1.7,4.6
Kenny McIntosh,0,1972,24.0,CHI,NBA,SF,3.0,,11.0,2.7,4.3,0.615,,,,,,,,0.0,0.7,0.0,,,3.0,0.3,,,1.3,5.3
Kenny McIntosh,0,1972,24.0,SEA,NBA,SF,56.0,,19.7,1.9,5.9,0.326,,,,,,,,0.7,1.2,0.615,,,4.0,0.9,,,1.8,4.5
Kenny McIntosh,0,1973,25.0,SEA,NBA,SF,69.0,,29.8,3.2,8.3,0.389,,,,,,,,0.9,1.6,0.607,1.6,3.6,5.2,1.4,0.4,,2.6,7.4
Kenny McIntosh,0,1974,26.0,SEA,NBA,SF,6.0,,16.8,1.0,4.8,0.207,,,,,,,,1.0,1.5,0.667,1.0,1.5,2.5,1.2,0.5,,2.0,3.0
Bob McIntyre,0,1967,24.0,NJA,ABA,SF,21.0,,21.5,3.3,8.9,0.374,0.0,0.0,0.0,3.3,8.9,0.376,0.374,1.6,2.8,0.586,,,4.8,0.5,,1.3,1.3,8.3
Bob McIntyre,0,1969,26.0,NYA,ABA,SF,7.0,,13.4,1.7,4.6,0.375,0.1,0.4,0.333,1.6,4.1,0.379,0.391,0.0,0.1,0.0,1.3,1.6,2.9,0.7,,0.9,1.1,3.6
Jerry McKee,0,1969,23.0,INA,ABA,,1.0,,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
Kevin McKenna,0,1981,23.0,LAL,NBA,SG,36.0,0.0,6.6,0.8,2.4,0.322,0.0,0.1,0.0,0.8,2.4,0.329,0.322,0.3,0.5,0.647,0.5,0.3,0.8,0.4,0.1,0.6,1.3,1.9
Kevin McKenna,0,1983,25.0,IND,NBA,SG,61.0,13.0,15.1,2.5,6.1,0.41,0.0,0.3,0.17600000000000002,2.4,5.8,0.421,0.414,1.3,1.6,0.816,0.5,1.1,1.6,1.9,0.1,1.0,2.2,6.3
Kevin McKenna,0,1984,26.0,NJN,NBA,SG,29.0,7.0,18.4,2.1,4.6,0.455,0.2,0.4,0.385,1.9,4.2,0.463,0.474,1.3,1.5,0.884,0.7,1.0,1.7,2.0,0.2,1.1,2.2,5.7
Kevin McKenna,0,1985,27.0,WSB,NBA,SG,30.0,1.0,14.3,2.0,5.5,0.3670000000000001,0.9,2.5,0.36,1.1,3.0,0.374,0.449,0.8,1.0,0.833,0.3,0.9,1.2,0.8,0.1,0.6,1.8,5.8
Kevin McKenna,0,1986,28.0,NJN,NBA,SG,56.0,3.0,16.8,2.7,6.0,0.454,0.9,2.2,0.419,1.8,3.8,0.474,0.531,0.8,1.0,0.754,0.4,1.0,1.4,1.7,0.1,0.9,2.5,7.2
Kevin McKenna,0,1987,29.0,NJN,NBA,SG,31.0,2.0,12.7,1.4,3.5,0.394,0.5,1.6,0.32,0.9,1.9,0.458,0.468,0.8,0.8,0.96,0.1,0.9,1.0,1.3,0.1,0.6,1.8,4.1
Forrest McKenzie,0,1986,23.0,SAS,NBA,SF,6.0,0.0,7.0,1.2,4.7,0.25,0.2,0.3,0.5,1.0,4.3,0.231,0.268,0.3,0.3,1.0,0.3,0.8,1.2,0.2,0.0,0.5,1.5,2.8
Stan McKenzie,0,1967,23.0,BAL,NBA,SG,50.0,,13.1,1.5,3.6,0.401,,,,,,,,1.2,1.8,0.659,,,2.4,0.5,,,2.0,4.1
Stan McKenzie,0,1968,24.0,PHO,NBA,SF,80.0,,19.6,3.3,7.7,0.4270000000000001,,,,,,,,2.7,3.6,0.763,,,3.1,1.5,,,2.4,9.3
Stan McKenzie,0,1969,25.0,PHO,NBA,SF,58.0,,9.1,1.4,3.6,0.393,,,,,,,,1.0,1.3,0.795,,,1.6,0.9,,,1.2,3.8
Stan McKenzie,0,1970,26.0,POR,NBA,SF,82.0,,27.9,4.9,11.0,0.441,,,,,,,,4.0,4.8,0.836,,,3.8,2.9,,,2.9,13.7
Stan McKenzie,0,1971,27.0,POR,NBA,SF,82.0,,24.8,5.0,10.2,0.4920000000000001,,,,,,,,3.8,4.6,0.831,,,3.3,1.8,,,2.9,13.8
Stan McKenzie,0,1972,28.0,TOT,NBA,SF-SG,33.0,,8.9,1.5,3.6,0.403,,,,,,,,0.9,1.1,0.8109999999999999,,,1.7,0.7,,,1.3,3.8
Stan McKenzie,0,1972,28.0,POR,NBA,SG,7.0,,15.3,1.9,5.1,0.361,,,,,,,,2.0,2.3,0.875,,,3.0,1.1,,,2.1,5.7
Stan McKenzie,0,1972,28.0,HOU,NBA,SF,26.0,,7.2,1.3,3.2,0.422,,,,,,,,0.6,0.8,0.762,,,1.3,0.6,,,1.1,3.3
Stan McKenzie,0,1973,29.0,HOU,NBA,SG,11.0,,10.2,0.6,2.2,0.292,,,,,,,,0.5,0.7,0.75,0.3,1.2,1.5,0.5,0.0,,1.5,1.8
Derrick McKey,0,1987,21.0,SEA,NBA,SF,82.0,4.0,20.8,3.1,6.3,0.491,0.1,0.4,0.3670000000000001,3.0,6.0,0.499,0.502,2.1,2.7,0.772,1.4,2.6,4.0,1.3,0.8,1.3,2.9,8.5
Derrick McKey,0,1988,22.0,SEA,NBA,SF,82.0,82.0,34.2,5.9,11.8,0.502,0.4,1.1,0.337,5.6,10.7,0.519,0.518,3.7,4.6,0.8029999999999999,2.0,3.6,5.7,2.7,0.9,2.3,3.2,15.9
Derrick McKey,0,1989,23.0,SEA,NBA,SF,80.0,80.0,34.4,5.9,11.9,0.493,0.0,0.3,0.13,5.8,11.6,0.502,0.495,3.9,5.0,0.782,2.1,4.0,6.1,2.3,1.0,2.4,3.1,15.7
Derrick McKey,0,1990,24.0,SEA,NBA,SF,73.0,55.0,34.3,6.0,11.6,0.517,0.1,0.3,0.211,5.9,11.3,0.524,0.519,3.2,3.8,0.845,2.4,3.4,5.8,2.3,0.8,2.2,3.0,15.3
Derrick McKey,0,1991,25.0,SEA,NBA,SF,52.0,44.0,33.8,5.5,11.6,0.472,0.4,1.0,0.38,5.1,10.7,0.48,0.488,3.6,4.3,0.847,1.8,3.3,5.2,2.3,0.9,2.2,2.7,14.9
Derrick McKey,0,1992,26.0,SEA,NBA,SF,77.0,68.0,31.7,5.0,10.1,0.496,0.5,1.5,0.35700000000000004,4.5,8.7,0.519,0.522,2.9,3.9,0.741,1.6,2.7,4.2,2.6,0.8,2.0,2.7,13.4
Derrick McKey,0,1993,27.0,IND,NBA,SF,76.0,76.0,34.4,4.7,9.3,0.5,0.1,0.4,0.29,4.6,8.9,0.51,0.506,2.5,3.3,0.7559999999999999,1.7,3.6,5.3,4.3,0.6,3.0,3.3,12.0
Derrick McKey,0,1994,28.0,IND,NBA,SF,81.0,81.0,34.6,5.1,10.3,0.493,0.4,1.1,0.36,4.7,9.2,0.509,0.513,2.7,3.7,0.7440000000000001,1.5,3.3,4.9,3.4,0.6,2.1,3.2,13.3
Derrick McKey,0,1995,29.0,IND,NBA,SF,75.0,75.0,32.5,4.6,9.5,0.486,0.2,0.9,0.25,4.4,8.6,0.511,0.498,2.3,2.9,0.769,1.6,3.2,4.8,3.5,0.6,1.9,3.3,11.7
Derrick McKey,0,1996,30.0,IND,NBA,SF,50.0,49.0,29.0,3.0,7.6,0.391,0.3,1.2,0.259,2.7,6.4,0.414,0.41,1.8,2.5,0.7240000000000001,1.6,3.2,4.8,2.7,0.6,1.7,2.8,8.0
Derrick McKey,0,1997,31.0,IND,NBA,SF,57.0,4.0,23.1,2.6,5.7,0.459,0.1,0.3,0.235,2.6,5.4,0.471,0.465,1.0,1.4,0.7140000000000001,1.3,2.4,3.7,1.5,0.5,1.4,2.7,6.3
